portfolioId,symbol,numberofshares,cashvalue
2,ATVI,504.00,640.06
21,LRCX,368.00,76.14
64,HPQ,843.00,302.66
70,FB,327.00,386.78
55,NTAP,937.00,706.70
24,INTC,756.00,575.20
51,TSLA,938.00,590.72
22,AMAT,152.00,747.10
54,STX,895.00,298.30
3,ADBE,687.00,267.83
84,AMAT,153.00,142.13
68,ZBRA,208.00,539.10
20,JNPR,996.00,606.37
14,AVGO,196.00,205.48
9,GOOGL,785.00,969.08
83,INTC,229.00,486.42
63,IBM,315.00,849.41
76,EA,890.00,767.66
7,EA,683.00,388.25
8,HPE,985.00,805.94
100,NFLX,505.00,256.61
74,AMZN,426.00,901.73
26,ZM,951.00,452.25
39,AVGO,93.00,176.98
49,ATVI,673.00,893.35
91,FB,529.00,658.43
88,NFLX,384.00,146.74
2,STX,391.00,211.49
42,CRM,533.00,238.77
39,VRSN,133.00,496.15
48,TSLA,261.00,388.46
49,HPQ,553.00,22.99
7,PYPL,562.00,675.44
55,ATVI,456.00,76.46
81,FB,381.00,109.16
48,LRCX,887.00,741.83
32,QCOM,194.00,301.42
3,NFLX,75.00,523.52
12,AMAT,467.00,960.73
74,DELL,514.00,74.49
46,INTC,281.00,724.77
42,MSFT,317.00,370.11
42,LRCX,316.00,426.68
24,HPQ,365.00,254.45
26,SNPS,340.00,750.72
31,NFLX,533.00,662.91
30,HPQ,327.00,375.03
7,NTAP,691.00,982.54
14,NFLX,331.00,121.60
9,HPE,75.00,949.63
48,AMZN,286.00,337.85
48,NVDA,16.00,204.07
15,AVGO,979.00,719.75
38,XRX,36.00,120.75
87,FB,531.00,52.56
96,NVDA,745.00,820.78
98,LRCX,880.00,893.58
13,STX,73.00,328.45
25,ZM,885.00,50.19
40,EA,848.00,684.92
97,TSM,916.00,816.76
98,NTAP,883.00,455.35
5,PYPL,978.00,325.73
15,HPQ,321.00,473.40
15,TDC,705.00,40.99
59,ORCL,134.00,855.88
34,XRX,839.00,375.71
47,STX,371.00,289.43
42,AVGO,119.00,652.24
84,NVDA,943.00,342.74
15,STX,894.00,138.20
70,WDC,499.00,89.52
9,TSLA,102.00,690.77
61,FB,188.00,641.23
87,HPQ,737.00,620.37
9,INTC,943.00,283.28
25,ORCL,304.00,745.03
60,DELL,242.00,784.06
56,VRSN,309.00,248.75
84,XRX,157.00,103.94
11,QCOM,276.00,879.56
98,NFLX,939.00,169.31
99,ACN,368.00,227.41
41,HPE,274.00,596.90
93,ADBE,242.00,307.21
50,XRX,834.00,254.20
90,DELL,369.00,439.08
44,ORCL,742.00,324.37
73,LRCX,691.00,465.55
69,ACN,73.00,107.32
74,AVGO,146.00,674.59
16,CSCO,584.00,133.37
19,STX,295.00,407.96
94,MSFT,458.00,291.96
44,STX,7.00,225.50
100,STX,951.00,585.03
5,HPE,911.00,669.28
30,LRCX,489.00,803.21
56,AMZN,140.00,125.36
60,MU,937.00,892.70
22,AAPL,668.00,16.33
44,SNPS,485.00,31.55
22,MSFT,449.00,574.53
86,TDC,824.00,466.59
28,TSM,395.00,743.41
99,PYPL,74.00,975.39
25,LRCX,195.00,333.90
78,ATVI,217.00,412.55
11,EA,886.00,422.90
28,AMZN,638.00,175.54
61,CSCO,82.00,122.46
46,EA,744.00,582.65
95,CRM,774.00,271.26
3,CSCO,512.00,93.86
53,ATVI,657.00,304.11
52,ADBE,277.00,25.32
38,FB,994.00,540.33
83,XRX,13.00,909.18
2,AMZN,158.00,398.69
46,NTAP,852.00,932.51
80,CTSH,105.00,594.37
90,NFLX,623.00,952.75
83,CSCO,191.00,202.45
31,MSFT,743.00,431.71
85,ADBE,979.00,582.83
88,GOOG,870.00,256.17
85,CRM,854.00,553.13
100,MSFT,367.00,820.40
61,GOOG,586.00,868.94
23,VRSN,747.00,934.29
3,XRX,202.00,24.76
34,TSM,977.00,90.59
54,TSM,916.00,624.57
7,AAPL,719.00,375.78
84,TSLA,171.00,87.40
19,AMAT,319.00,841.11
50,NTAP,253.00,251.12
72,CSCO,649.00,464.11
17,NVDA,345.00,516.91
56,AAPL,705.00,925.36
34,TXN,337.00,536.96
57,INTC,189.00,301.42
79,ATVI,190.00,89.95
33,QCOM,191.00,432.03
56,QCOM,146.00,711.28
17,MSFT,475.00,158.08
5,ATVI,641.00,849.39
5,IBM,799.00,846.68
82,ADBE,317.00,804.80
77,AVGO,179.00,620.59
87,ACN,167.00,475.15
94,AAPL,975.00,491.56
62,EA,448.00,977.16
16,ZM,232.00,160.39
39,AAPL,688.00,545.85
13,PYPL,726.00,591.60
87,ATVI,791.00,721.45
91,ATVI,798.00,596.28
89,NTAP,984.00,726.19
15,MSFT,130.00,563.99
40,STX,95.00,105.88
54,ACN,305.00,173.18
54,MSFT,466.00,165.44
15,TXN,151.00,379.15
91,GOOGL,588.00,462.77
37,TDC,591.00,229.71
89,ADBE,441.00,641.98
11,TXN,959.00,90.73
27,INTC,367.00,184.97
8,NVDA,513.00,677.49
11,ZBRA,248.00,239.20
62,NFLX,200.00,882.24
92,PYPL,691.00,540.06
89,XRX,542.00,764.53
93,TSLA,899.00,587.88
37,CSCO,890.00,227.98
70,NVDA,936.00,662.17
11,HPQ,199.00,845.65
80,TDC,97.00,960.18
99,NTAP,895.00,16.03
41,SNPS,213.00,131.89
60,ORCL,373.00,132.39
5,AVGO,768.00,750.38
4,XRX,171.00,730.77
68,ZM,902.00,804.22
4,CTSH,852.00,645.09
59,ADBE,474.00,127.64
17,CRM,227.00,42.74
36,ZM,608.00,794.79
33,CSCO,621.00,839.95
10,EA,348.00,895.70
61,JNPR,472.00,403.46
1,ACN,295.00,784.55
63,ATVI,764.00,633.50
22,AMAT,428.00,845.04
71,ACN,416.00,492.79
21,ATVI,593.00,52.93
25,JNPR,3.00,797.29
9,WDC,510.00,132.24
68,TSLA,900.00,616.60
72,XRX,547.00,899.86
52,GOOGL,230.00,945.45
14,FB,904.00,472.01
81,SNPS,804.00,402.36
47,ZBRA,296.00,366.59
84,CTSH,564.00,587.68
79,ADBE,731.00,176.95
46,MSFT,920.00,390.22
28,MSFT,444.00,415.59
77,VRSN,773.00,970.41
74,HPE,625.00,330.13
39,DELL,932.00,367.42
35,SNPS,130.00,979.66
83,IBM,114.00,678.81
12,FB,975.00,625.70
63,FB,696.00,543.50
85,ZM,42.00,540.35
41,GOOGL,912.00,222.16
39,CSCO,92.00,662.74
48,ZM,261.00,914.10
2,TSM,886.00,145.96
56,AMAT,447.00,75.44
70,AAPL,919.00,727.40
46,GOOGL,326.00,410.90
97,INTC,63.00,29.17
87,STX,958.00,899.60
31,ATVI,171.00,348.57
7,LRCX,60.00,685.47
91,TXN,551.00,234.51
89,AAPL,843.00,913.36
56,VRSN,31.00,162.15
44,TSLA,502.00,624.61
12,QCOM,261.00,915.78
19,ATVI,353.00,638.99
15,GOOG,780.00,869.26
41,AVGO,953.00,944.80
88,VRSN,348.00,213.68
28,TSM,363.00,494.89
21,MSFT,992.00,323.24
12,ADBE,75.00,463.53
74,FB,259.00,873.65
71,AVGO,35.00,957.57
74,DELL,172.00,30.92
32,CSCO,626.00,895.09
72,IBM,494.00,14.25
79,MU,421.00,265.65
80,WDC,966.00,603.07
49,AMZN,26.00,268.50
14,IBM,359.00,706.07
95,VRSN,350.00,888.61
10,AVGO,320.00,939.40
81,PYPL,195.00,315.17
44,CSCO,191.00,271.43
21,NFLX,144.00,232.87
40,ORCL,221.00,182.99
82,ZBRA,354.00,424.08
11,NVDA,831.00,465.03
13,AAPL,988.00,307.88
40,XRX,896.00,729.63
86,NVDA,732.00,12.04
19,HPQ,330.00,945.65
79,HPE,21.00,324.97
87,VRSN,595.00,826.98
52,NFLX,369.00,406.67
92,GOOGL,161.00,699.09
77,WDC,459.00,451.45
81,INTC,347.00,548.80
45,ORCL,453.00,589.80
67,LRCX,420.00,322.47
95,NFLX,327.00,192.69
76,NFLX,307.00,179.39
55,ZM,896.00,399.00
41,XRX,788.00,330.11
18,SNPS,604.00,124.98
57,ATVI,574.00,293.43
95,TSLA,67.00,34.77
55,AVGO,245.00,891.14
24,NVDA,849.00,951.50
86,DELL,622.00,66.35
1,AAPL,897.00,971.12
5,TSLA,801.00,658.88
74,MU,642.00,104.40
45,IBM,702.00,600.37
81,AMZN,782.00,617.23
49,INTC,736.00,602.30
64,MU,376.00,365.46
100,WDC,861.00,301.35
97,AVGO,986.00,327.73
27,AMZN,115.00,999.67
61,EA,250.00,227.97
2,TDC,451.00,591.72
77,ZM,473.00,609.42
24,MSFT,570.00,4.45
36,JNPR,494.00,972.57
60,NVDA,254.00,494.50
57,EA,372.00,621.90
19,INTC,617.00,443.74
10,ATVI,180.00,679.72
82,ATVI,605.00,873.65
65,TSM,511.00,319.98
8,STX,993.00,759.35
39,QCOM,151.00,651.34
94,INTC,147.00,365.86
91,VRSN,705.00,835.28
64,ZBRA,789.00,251.64
89,XRX,910.00,964.39
95,HPE,79.00,289.05
55,QCOM,754.00,944.88
38,TSLA,360.00,36.34
50,TXN,518.00,128.98
53,EA,54.00,62.54
31,TSM,327.00,724.61
49,STX,293.00,374.49
19,JNPR,831.00,73.69
23,AAPL,79.00,924.24
99,TDC,189.00,734.60
7,TDC,904.00,285.59
48,CRM,628.00,930.82
38,AAPL,59.00,979.86
83,CSCO,442.00,334.74
38,ZBRA,46.00,604.21
8,MU,466.00,344.02
64,CTSH,867.00,869.45
76,GOOGL,746.00,977.85
41,AAPL,222.00,890.19
59,ZM,304.00,271.27
57,TSM,59.00,586.26
93,AVGO,689.00,577.97
30,GOOGL,249.00,852.54
19,NFLX,232.00,505.53
12,ATVI,619.00,233.25
74,QCOM,764.00,301.66
23,ATVI,990.00,197.23
30,XRX,869.00,386.06
57,CTSH,363.00,752.22
8,TXN,633.00,379.84
31,INTC,900.00,59.07
48,ACN,229.00,422.68
16,INTC,880.00,910.91
93,NFLX,624.00,787.83
100,ATVI,393.00,427.71
84,SNPS,147.00,806.01
81,ACN,134.00,83.05
67,WDC,657.00,891.33
63,INTC,280.00,228.11
52,VRSN,564.00,26.10
57,XRX,120.00,606.65
76,LRCX,31.00,405.86
76,ZM,787.00,965.40
15,ACN,241.00,72.13
38,NTAP,179.00,755.60
8,ORCL,770.00,267.46
31,ZBRA,905.00,94.51
9,PYPL,720.00,935.97
92,IBM,884.00,609.77
10,IBM,470.00,262.20
56,HPQ,73.00,524.59
38,AMZN,603.00,392.11
25,MSFT,588.00,358.83
6,XRX,827.00,512.25
24,MU,454.00,918.38
67,GOOGL,450.00,276.71
7,MSFT,46.00,824.74
4,XRX,312.00,166.02
36,PYPL,301.00,696.77
68,LRCX,886.00,738.32
76,GOOG,718.00,238.37
15,ATVI,651.00,890.20
31,HPQ,174.00,908.65
3,PYPL,708.00,183.12
51,TXN,648.00,555.13
12,ZBRA,84.00,11.24
88,NTAP,999.00,376.17
48,ADBE,81.00,887.08
58,QCOM,30.00,844.93
33,VRSN,572.00,404.01
50,GOOGL,248.00,775.65
80,AMAT,120.00,497.93
19,GOOGL,855.00,541.53
39,AVGO,400.00,475.13
9,DELL,712.00,564.25
99,HPE,442.00,899.44
9,LRCX,265.00,586.58
100,SNPS,876.00,838.90
27,TDC,646.00,912.51
88,JNPR,486.00,160.74
99,ORCL,488.00,753.28
8,AAPL,50.00,533.18
11,EA,280.00,53.08
71,AMAT,689.00,543.33
64,NFLX,480.00,685.04
78,QCOM,661.00,873.15
25,NTAP,942.00,705.51
35,AMZN,815.00,788.37
100,FB,670.00,434.18
90,SNPS,747.00,290.42
55,SNPS,324.00,487.63
55,AMZN,9.00,157.08
31,CSCO,417.00,535.79
30,ORCL,604.00,755.19
100,CSCO,605.00,473.29
39,ZM,404.00,946.63
44,AMAT,64.00,902.08
57,INTC,45.00,629.20
75,NVDA,469.00,306.94
88,QCOM,328.00,454.45
76,ZBRA,732.00,72.11
34,CTSH,141.00,47.01
31,MU,262.00,535.01
68,HPQ,442.00,613.46
65,TDC,205.00,602.37
69,PYPL,900.00,173.32
98,HPE,775.00,64.26
17,ADBE,375.00,770.92
89,ACN,565.00,633.05
95,ZBRA,552.00,934.02
77,CRM,439.00,907.42
61,STX,656.00,333.54
92,PYPL,434.00,915.41
37,AAPL,407.00,68.55
51,NFLX,901.00,626.02
59,JNPR,35.00,251.53
35,HPQ,961.00,835.27
19,TSM,460.00,601.29
90,HPQ,267.00,130.80
37,ADBE,487.00,564.24
23,VRSN,933.00,217.79
37,XRX,189.00,79.61
11,AMAT,487.00,749.73
65,ZBRA,479.00,480.02
94,TSM,635.00,948.79
38,GOOG,242.00,176.21
20,IBM,664.00,723.81
99,ZBRA,307.00,713.00
5,EA,346.00,697.59
51,HPQ,947.00,503.51
65,AMZN,263.00,540.85
65,HPE,583.00,49.43
75,EA,587.00,276.71
60,AMZN,844.00,737.56
21,AAPL,494.00,767.31
42,HPQ,167.00,366.16
82,NFLX,513.00,423.47
93,GOOG,671.00,399.35
95,IBM,372.00,288.47
92,CTSH,135.00,574.09
56,AAPL,67.00,38.72
26,TDC,510.00,890.98
21,LRCX,189.00,116.98
89,AMAT,579.00,209.08
81,ZM,788.00,167.74
25,MU,12.00,634.46
84,ATVI,428.00,179.96
98,GOOG,320.00,643.04
32,SNPS,382.00,258.64
48,STX,922.00,410.82
50,CTSH,352.00,744.93
59,TSM,839.00,137.85
52,CTSH,462.00,483.25
16,ZBRA,313.00,247.00
50,TXN,784.00,394.50
59,NFLX,999.00,214.80
41,INTC,56.00,155.77
3,GOOG,248.00,448.47
10,TSLA,829.00,710.20
92,HPE,379.00,62.18
56,MSFT,785.00,534.26
39,XRX,798.00,624.94
82,TXN,534.00,75.51
22,NTAP,267.00,953.62
76,NVDA,832.00,540.20
100,WDC,603.00,807.02
20,CSCO,756.00,258.15
17,NTAP,657.00,899.93
31,HPQ,77.00,181.18
92,FB,430.00,1.43
100,FB,727.00,682.02
42,ACN,794.00,7.07
17,HPE,30.00,711.99
51,NVDA,413.00,782.34
16,HPQ,76.00,548.72
51,VRSN,85.00,262.84
39,WDC,448.00,819.20
6,AMAT,915.00,766.64
22,HPE,313.00,218.92
79,QCOM,461.00,725.07
57,SNPS,746.00,364.33
36,XRX,202.00,70.62
10,HPE,28.00,513.72
80,TSLA,482.00,333.81
90,JNPR,607.00,470.90
56,GOOGL,379.00,95.93
38,ATVI,306.00,846.12
25,LRCX,771.00,820.33
33,IBM,396.00,990.47
42,ATVI,273.00,242.24
19,CRM,114.00,342.86
64,AMAT,578.00,435.50
89,AVGO,272.00,632.68
45,ORCL,199.00,394.48
62,SNPS,669.00,366.61
9,JNPR,552.00,470.19
69,WDC,118.00,294.72
74,HPQ,815.00,282.11
41,TSLA,31.00,98.84
81,TXN,35.00,790.42
91,GOOGL,678.00,375.13
10,QCOM,493.00,58.29
61,DELL,429.00,93.44
45,MU,438.00,859.85
76,TSLA,514.00,107.24
31,AAPL,908.00,696.39
53,CRM,83.00,961.23
7,IBM,521.00,972.31
41,AMAT,682.00,197.33
77,TSLA,776.00,51.63
37,PYPL,507.00,595.59
44,AMZN,644.00,667.02
44,QCOM,238.00,302.75
93,CRM,946.00,685.57
65,HPQ,563.00,599.31
85,NFLX,305.00,549.06
5,XRX,965.00,135.01
36,QCOM,270.00,800.84
60,TXN,769.00,822.79
67,LRCX,522.00,987.99
48,AMZN,940.00,223.20
49,TDC,964.00,884.09
13,VRSN,602.00,173.85
37,TXN,895.00,416.92
22,VRSN,832.00,622.67
88,ACN,377.00,904.58
53,VRSN,812.00,109.17
32,NFLX,395.00,205.08
24,DELL,49.00,104.32
22,TSM,382.00,166.19
63,NFLX,1.00,467.69
75,STX,208.00,326.18
23,HPE,114.00,609.55
62,AMZN,812.00,160.46
14,HPQ,959.00,555.89
38,AMAT,193.00,295.51
57,PYPL,909.00,6.04
11,GOOG,651.00,18.31
17,TSM,528.00,645.35
86,TXN,779.00,98.25
1,DELL,655.00,429.54
49,ORCL,898.00,408.12
21,GOOGL,982.00,292.61
95,STX,357.00,81.70
91,EA,761.00,746.85
10,ACN,320.00,977.82
39,HPE,190.00,141.46
52,HPE,496.00,34.13
51,ZBRA,916.00,925.03
89,LRCX,516.00,688.64
41,ACN,51.00,117.95
68,CRM,536.00,922.88
92,NTAP,70.00,342.12
37,JNPR,998.00,638.17
63,ATVI,978.00,178.13
10,LRCX,383.00,14.30
37,NVDA,157.00,324.54
68,GOOG,218.00,220.42
91,AVGO,401.00,18.77
80,VRSN,571.00,348.28
52,QCOM,708.00,446.16
20,SNPS,742.00,720.49
15,ORCL,584.00,411.21
66,JNPR,907.00,790.00
23,ACN,731.00,374.42
80,TXN,6.00,691.49
63,VRSN,221.00,68.41
33,CSCO,262.00,131.52
17,ZBRA,473.00,298.42
25,ATVI,347.00,711.51
67,AVGO,593.00,205.49
39,VRSN,330.00,965.93
24,STX,966.00,224.37
43,ZM,258.00,368.09
38,XRX,272.00,203.81
73,HPE,416.00,306.60
41,SNPS,463.00,673.38
59,HPE,43.00,567.98
85,HPQ,641.00,38.77
35,SNPS,582.00,174.36
82,HPE,155.00,566.82
14,SNPS,328.00,519.83
15,CSCO,719.00,381.55
57,LRCX,688.00,625.12
28,AAPL,800.00,334.46
31,HPQ,112.00,987.42
74,AVGO,56.00,534.84
28,DELL,187.00,940.64
38,SNPS,132.00,530.34
42,ACN,297.00,661.15
40,GOOGL,695.00,612.81
57,QCOM,700.00,955.08
1,ACN,193.00,491.84
97,GOOG,904.00,745.34
96,ACN,461.00,625.40
74,NTAP,712.00,740.10
42,ORCL,952.00,826.82
89,AVGO,387.00,109.19
7,ZBRA,77.00,377.19
58,STX,950.00,120.93
6,TSM,856.00,764.15
30,HPE,773.00,598.80
16,CTSH,858.00,340.84
38,MSFT,252.00,746.38
25,AMZN,172.00,652.70
94,AAPL,536.00,358.14
24,GOOGL,996.00,915.47
69,QCOM,5.00,685.12
58,DELL,272.00,144.05
27,PYPL,419.00,256.44
54,GOOGL,679.00,729.95
30,AVGO,455.00,771.17
11,NVDA,219.00,843.96
28,QCOM,633.00,769.87
55,XRX,560.00,901.31
58,TSM,475.00,171.04
64,ORCL,301.00,467.79
69,NFLX,134.00,914.87
85,LRCX,314.00,408.54
13,NFLX,579.00,895.32
11,QCOM,370.00,785.12
46,GOOG,909.00,81.11
24,AMAT,307.00,991.76
90,AAPL,281.00,227.33
48,AMAT,141.00,888.57
75,GOOG,472.00,861.49
2,VRSN,608.00,236.99
43,PYPL,86.00,291.41
58,ATVI,813.00,572.11
5,INTC,999.00,226.94
24,TXN,873.00,756.77
28,CSCO,700.00,233.66
82,XRX,635.00,853.92
99,CRM,816.00,643.71
38,GOOG,832.00,626.61
51,DELL,267.00,737.65
58,AVGO,323.00,929.05
44,STX,150.00,980.70
54,ACN,394.00,487.57
73,CSCO,696.00,847.85
79,LRCX,422.00,86.91
28,ZBRA,363.00,304.58
27,NTAP,628.00,975.04
7,NTAP,407.00,323.30
73,GOOG,22.00,378.92
42,MSFT,96.00,910.34
57,ORCL,114.00,383.93
59,CSCO,43.00,994.43
13,AAPL,438.00,71.27
64,LRCX,15.00,184.83
21,CRM,425.00,730.44
24,LRCX,985.00,845.37
46,ACN,742.00,168.17
79,TSLA,101.00,151.14
2,TXN,736.00,620.40
57,INTC,724.00,794.64
19,TDC,269.00,540.48
67,TSM,683.00,791.26
66,AAPL,829.00,584.67
2,FB,405.00,396.80
52,PYPL,488.00,445.20
87,LRCX,644.00,494.86
24,HPQ,977.00,791.35
40,CSCO,121.00,937.72
12,ORCL,847.00,470.66
82,ADBE,499.00,231.67
68,LRCX,482.00,295.32
79,NFLX,763.00,646.06
100,JNPR,495.00,192.78
41,GOOGL,282.00,295.30
98,CRM,856.00,235.01
95,ATVI,492.00,993.77
86,GOOGL,990.00,77.48
89,MU,440.00,716.03
67,TXN,902.00,636.70
12,TXN,157.00,308.09
57,TXN,382.00,414.36
73,ORCL,163.00,690.23
40,TSM,206.00,736.40
4,GOOG,223.00,167.87
73,IBM,299.00,316.90
33,MSFT,860.00,624.18
1,TDC,784.00,979.64
62,ZBRA,18.00,306.70
15,TSLA,909.00,74.25
10,ZM,701.00,639.77
32,ADBE,899.00,109.09
76,VRSN,377.00,995.69
20,PYPL,897.00,389.83
50,ZM,435.00,639.89
39,GOOG,284.00,0.35
38,CRM,990.00,128.37
99,WDC,825.00,291.81
20,TDC,913.00,281.12
76,QCOM,302.00,155.99
42,WDC,23.00,480.51
20,ATVI,514.00,750.73
13,ZM,15.00,451.32
71,LRCX,768.00,18.02
97,HPE,836.00,867.44
10,SNPS,317.00,289.40
34,STX,916.00,99.82
22,MSFT,457.00,508.92
76,TDC,849.00,171.56
61,XRX,423.00,120.08
6,EA,889.00,517.90
94,ADBE,543.00,461.43
68,MSFT,886.00,462.68
11,ORCL,559.00,594.37
28,WDC,82.00,417.21
90,HPE,475.00,847.19
36,XRX,559.00,683.86
74,DELL,727.00,0.74
50,TSLA,958.00,403.63
89,WDC,46.00,964.45
56,MSFT,510.00,625.37
56,INTC,854.00,994.90
78,HPQ,353.00,694.51
68,DELL,657.00,995.02
76,INTC,564.00,159.46
85,EA,482.00,198.30
34,NTAP,319.00,176.71
86,TSLA,24.00,590.45
3,MSFT,139.00,958.65
97,TDC,875.00,749.71
51,NVDA,221.00,153.18
57,LRCX,846.00,397.90
22,HPE,445.00,170.01
38,PYPL,180.00,845.24
50,CRM,759.00,375.73
69,HPQ,171.00,685.53
45,TSM,313.00,768.36
33,EA,507.00,551.75
62,HPE,864.00,211.70
55,TSM,483.00,477.83
76,HPQ,712.00,560.79
67,AMAT,73.00,429.04
51,ACN,661.00,42.08
5,ZM,743.00,860.83
84,ZBRA,265.00,65.30
10,IBM,780.00,745.73
32,DELL,939.00,238.82
70,ADBE,905.00,367.53
8,SNPS,343.00,736.19
66,FB,850.00,324.21
61,NFLX,816.00,318.92
90,XRX,651.00,603.56
15,CRM,541.00,258.82
66,CTSH,410.00,299.62
68,TXN,545.00,123.10
51,NFLX,355.00,523.41
76,STX,610.00,886.47
76,TSM,150.00,328.19
69,ZM,650.00,116.45
86,NTAP,521.00,17.07
74,HPE,157.00,41.86
70,INTC,425.00,29.99
65,CTSH,836.00,159.00
1,CSCO,214.00,717.65
35,QCOM,686.00,656.07
98,INTC,440.00,701.21
67,SNPS,357.00,343.66
42,MSFT,223.00,189.75
76,NVDA,787.00,967.45
37,CSCO,397.00,581.31
50,AMAT,798.00,749.27
6,CSCO,963.00,909.01
42,NFLX,546.00,753.24
60,EA,724.00,209.96
64,CSCO,444.00,206.44
43,TSLA,383.00,692.87
82,ORCL,491.00,216.51
47,WDC,773.00,659.12
17,AMZN,692.00,423.77
31,SNPS,360.00,492.66
56,HPE,642.00,1.08
91,GOOGL,612.00,675.29
1,TDC,188.00,72.13
99,IBM,360.00,707.34
86,AVGO,475.00,57.12
56,CTSH,795.00,17.15
91,ACN,643.00,674.72
33,HPE,344.00,428.83
86,ADBE,875.00,330.01
28,EA,229.00,523.73
37,EA,500.00,400.44
19,XRX,196.00,279.32
54,CTSH,387.00,495.20
64,ADBE,527.00,698.26
49,VRSN,908.00,108.34
57,ZBRA,159.00,750.46
43,NFLX,339.00,211.65
77,TSM,473.00,842.91
50,STX,698.00,240.79
53,FB,44.00,204.81
8,CTSH,646.00,616.57
86,ATVI,473.00,29.41
46,INTC,284.00,412.91
9,ORCL,207.00,949.64
64,XRX,364.00,34.08
68,ZBRA,127.00,440.98
25,DELL,698.00,796.10
1,INTC,561.00,43.08
28,CSCO,313.00,120.44
86,EA,298.00,870.43
50,IBM,194.00,643.18
99,EA,112.00,743.09
32,EA,332.00,918.53
32,XRX,308.00,409.83
13,PYPL,106.00,552.89
45,INTC,781.00,759.04
34,WDC,986.00,544.26
100,QCOM,141.00,616.74
32,GOOGL,920.00,321.29
98,NTAP,518.00,716.43
80,NVDA,786.00,477.46
18,JNPR,774.00,692.25
91,AAPL,724.00,477.89
38,TXN,955.00,494.52
35,FB,243.00,680.06
1,MSFT,31.00,455.97
96,JNPR,505.00,854.00
21,AMZN,106.00,347.42
36,IBM,321.00,14.06
69,TSLA,570.00,153.05
17,WDC,966.00,781.01
78,ZBRA,868.00,968.44
63,HPE,109.00,682.11
3,PYPL,897.00,378.52
65,CSCO,810.00,766.36
1,CTSH,327.00,908.10
52,AVGO,763.00,663.15
67,EA,527.00,654.00
50,LRCX,686.00,744.67
10,AMAT,123.00,5.88
30,TDC,65.00,366.04
86,NVDA,677.00,441.95
3,GOOG,233.00,251.82
84,PYPL,371.00,745.81
7,ADBE,127.00,973.49
2,HPE,110.00,632.72
47,ADBE,914.00,119.63
83,CTSH,907.00,696.12
90,AMAT,90.00,199.33
67,WDC,25.00,789.36
46,ORCL,587.00,538.69
10,GOOG,846.00,443.13
83,MSFT,866.00,431.46
36,AMZN,105.00,685.53
84,CRM,999.00,587.16
10,TDC,718.00,679.47
37,AVGO,238.00,483.26
6,XRX,115.00,921.59
69,ACN,642.00,573.03
80,HPE,685.00,356.76
79,ATVI,904.00,426.22
36,ADBE,667.00,654.05
59,AMZN,671.00,787.63
62,QCOM,576.00,63.10
1,TXN,250.00,226.20
68,INTC,43.00,723.44
71,ZM,819.00,517.96
30,IBM,777.00,35.23
11,ZM,952.00,156.23
14,EA,200.00,715.92
55,ADBE,504.00,415.53
94,MU,196.00,465.77
74,QCOM,700.00,208.34
52,STX,327.00,743.67
29,CTSH,558.00,569.37
36,CSCO,822.00,15.59
78,LRCX,613.00,977.15
67,AMAT,600.00,979.23
29,QCOM,294.00,880.85
81,HPQ,642.00,691.42
10,NVDA,181.00,737.85
85,WDC,2.00,228.99
74,XRX,827.00,588.01
61,EA,897.00,498.98
83,NVDA,767.00,691.21
55,ATVI,336.00,80.95
19,ACN,848.00,36.93
92,ADBE,951.00,531.68
17,ACN,21.00,598.37
46,ADBE,818.00,411.93
81,TXN,309.00,48.03
32,AVGO,263.00,405.09
75,MSFT,744.00,277.92
73,ACN,877.00,289.31
55,ADBE,678.00,474.64
16,MU,228.00,197.33
96,HPQ,36.00,688.03
59,TSLA,31.00,552.62
17,AMZN,741.00,801.87
72,NVDA,880.00,305.54
24,MSFT,784.00,566.26
63,ORCL,980.00,609.96
68,IBM,111.00,883.04
86,XRX,715.00,878.60
6,VRSN,817.00,849.72
88,LRCX,292.00,234.49
84,NVDA,912.00,161.64
73,CTSH,148.00,736.19
45,ZM,279.00,348.21
49,ZM,306.00,396.17
45,NFLX,305.00,976.37
72,PYPL,333.00,934.45
50,WDC,56.00,392.94
13,GOOGL,136.00,413.83
27,CSCO,822.00,796.81
95,TSLA,379.00,388.30
51,MU,302.00,433.70
8,STX,903.00,962.82
15,FB,678.00,487.56
39,PYPL,195.00,210.66
98,VRSN,401.00,806.87
90,QCOM,570.00,723.30
43,NTAP,509.00,948.37
80,WDC,478.00,678.64
22,CRM,918.00,147.03
40,IBM,22.00,704.40
3,FB,244.00,728.00
81,ACN,594.00,986.93
78,XRX,354.00,165.00
14,NTAP,251.00,529.35
79,QCOM,21.00,459.37
42,TXN,357.00,198.51
93,AMAT,787.00,764.59
76,ACN,790.00,216.82
41,TXN,366.00,213.82
5,QCOM,962.00,52.83
33,TXN,695.00,721.11
25,CSCO,770.00,243.51
27,AMAT,62.00,121.89
96,CTSH,570.00,541.64
40,NVDA,545.00,394.05
70,MU,225.00,923.22
58,VRSN,406.00,858.57
19,ATVI,304.00,412.63
62,PYPL,949.00,196.64
8,NTAP,530.00,387.60
18,NVDA,791.00,840.39
40,HPE,664.00,11.00
1,WDC,472.00,794.98
98,EA,101.00,703.59
42,TDC,803.00,232.25
27,ZBRA,600.00,119.13
72,CSCO,384.00,259.44
1,INTC,723.00,912.88
80,NVDA,284.00,111.47
27,CSCO,763.00,704.54
22,NFLX,949.00,640.82
25,QCOM,161.00,28.39
